Title,Price,Brand,Size,Link,Likes,Dataid,MarketStatus,SearchDate,Images,SearchCount,Page
Nike Air Force 1,34.3,Nike,41,https://www.vinted.it/items/6543852926-nike-air-force-1?referrer=catalog,0,6543852926,On Sale,19/06/2025 22:28:25,,4,2
Sandale H&M,14.35,H&M,38,https://www.vinted.it/items/6543852743-sandale-hm?referrer=catalog,0,6543852743,On Sale,19/06/2025 22:28:25,,4,2
Weisse Converse,21.7,Converse,37,https://www.vinted.it/items/6543852357-weisse-converse?referrer=catalog,1,6543852357,On Sale,19/06/2025 22:28:25,,4,2
Summer Sandales,53.2,Birkenstock,39,https://www.vinted.it/items/6543852018-summer-sandales?referrer=catalog,3,6543852018,On Sale,19/06/2025 22:28:25,,4,2
Stivali bianchi alla moda,16.45,Bershka,36,https://www.vinted.it/items/6543851660-stivali-bianchi-alla-moda?referrer=catalog,0,6543851660,On Sale,19/06/2025 22:28:25,,4,2
Adidas spezial,47.95,adidas,40,https://www.vinted.it/items/6543851690-adidas-spezial?referrer=catalog,0,6543851690,On Sale,19/06/2025 22:28:25,,4,2
Chaussures compensées noirs neuves,5.95,CM,37,https://www.vinted.it/items/6543851268-chaussures-compensees-noirs-neuves?referrer=catalog,0,6543851268,On Sale,19/06/2025 22:28:25,,4,2
Sandálias Douradas,5.95,Local,38,https://www.vinted.it/items/6543850551-sandalias-douradas?referrer=catalog,0,6543850551,On Sale,19/06/2025 22:28:25,,4,2
Bottines à talon,5.95,GRANDS BOULEVARDS,38,https://www.vinted.it/items/6543850739-bottines-a-talon?referrer=catalog,0,6543850739,On Sale,19/06/2025 22:28:25,,4,2
Purple sandals,21.7,No brand,38,https://www.vinted.it/items/6543850317-purple-sandals?referrer=catalog,0,6543850317,On Sale,19/06/2025 22:28:25,,4,2
Sloffen maat 38/39,8.58,onbekend,38.5,https://www.vinted.it/items/6543850102-sloffen-maat-3839?referrer=catalog,0,6543850102,On Sale,19/06/2025 22:28:25,,4,2
Adidas spezial,47.95,adidas,39,https://www.vinted.it/items/6543849845-adidas-spezial?referrer=catalog,1,6543849845,On Sale,,,4,2
Basket Nike a⇃ir f⇃orce 1,37.5,Nike,37.5,https://www.vinted.it/items/6543849325-basket-nike-air-force-1?referrer=catalog,1,6543849325,On Sale,19/06/2025 22:28:25,,4,2
Sandali con il tacco argentati,4.9,PEPITA-REI,39,https://www.vinted.it/items/6543849076-sandali-con-il-tacco-argentati?referrer=catalog,0,6543849076,On Sale,19/06/2025 22:28:25,,4,2
Adidas spezial,47.95,adidas,39,https://www.vinted.it/items/6543848481-adidas-spezial?referrer=catalog,0,6543848481,On Sale,19/06/2025 22:28:25,,4,2
Adidas spezial,53.2,adidas,42.5,https://www.vinted.it/items/6543021313-adidas-spezial?referrer=catalog,0,6543021313,On Sale,19/06/2025 22:28:25,,4,2
🖤 Buffalo – rockig-gotische Boots mit Nietenriemen – Gr. 39 – NEU,84.7,Buffalo,39,https://www.vinted.it/items/6540757913-buffalo-rockig-gotische-boots-mit-nietenriemen-gr-39-neu?referrer=catalog,0,6540757913,On Sale,19/06/2025 22:28:25,,4,2
Compensée marine | Pointure 41 | Gemo,30.1,Gémo,41,https://www.vinted.it/items/6543847034-compensee-marine-pointure-41-gemo?referrer=catalog,0,6543847034,On Sale,19/06/2025 22:28:25,,4,2
Adidas spezial,47.95,adidas,38,https://www.vinted.it/items/6543846790-adidas-spezial?referrer=catalog,0,6543846790,On Sale,19/06/2025 22:28:25,,4,2
On Cloud waterproof - Neupreis 139€,104.65,Sonstiges,40.5,https://www.vinted.it/items/6543846616-on-cloud-waterproof-neupreis-139eu?referrer=catalog,0,6543846616,On Sale,19/06/2025 22:28:25,,4,2
Dogo Schuhe Dalmatiner,32.2,DOGO,37,https://www.vinted.it/items/6543846571-dogo-schuhe-dalmatiner?referrer=catalog,0,6543846571,On Sale,19/06/2025 22:28:25,,4,2
Sandales Vanessa Bruno,263.2,Vanessa Bruno,40,https://www.vinted.it/items/6543846507-sandales-vanessa-bruno?referrer=catalog,0,6543846507,On Sale,19/06/2025 22:28:25,,4,2
Puma elite voetbalschoenen future,74.2,Puma,42.5,https://www.vinted.it/items/6543846088-puma-elite-voetbalschoenen-future?referrer=catalog,0,6543846088,On Sale,19/06/2025 22:28:25,,4,2
schwarze Sandalen,5.95,Shein,39,https://www.vinted.it/items/6543845914-schwarze-sandalen?referrer=catalog,0,6543845914,On Sale,19/06/2025 22:28:25,,4,2
Light blue sandals,21.7,No brand,38,https://www.vinted.it/items/6543845681-light-blue-sandals?referrer=catalog,0,6543845681,On Sale,19/06/2025 22:28:25,,4,2
Converse all stars maat 37,37.45,Converse,37.5,https://www.vinted.it/items/6543845239-converse-all-stars-maat-375-origineel?referrer=catalog,0,6543845239,On Sale,19/06/2025 22:28:25,,4,2
Bonitas sandalias de tacón(leer descripción),16.45,Local,38,https://www.vinted.it/items/6540673662-bonitas-sandalias-de-taconleer-descripcion?referrer=catalog,38,6540673662,On Sale,19/06/2025 22:28:25,,4,2
Tongs compensés,16.45,Amor amore,40,https://www.vinted.it/items/6543844835-tongs-compenses?referrer=catalog,0,6543844835,On Sale,19/06/2025 22:28:25,,4,2
Escarpins noir,5.95,Bershka,39,https://www.vinted.it/items/6543844636-escarpins-noir?referrer=catalog,0,6543844636,On Sale,19/06/2025 22:28:25,,4,2
Adidas spezial,47.95,adidas,37,https://www.vinted.it/items/6543844387-adidas-spezial?referrer=catalog,0,6543844387,On Sale,19/06/2025 22:28:25,,4,2
chaussure,263.2,sans marque,39,https://www.vinted.it/items/6543844160-chaussure?referrer=catalog,0,6543844160,On Sale,19/06/2025 22:28:25,,4,2
stivali alti neri,34.3,Zara,40,https://www.vinted.it/items/6543843902-stivali-alti-neri?referrer=catalog,0,6543843902,On Sale,19/06/2025 22:28:25,,4,2
Adidas Samba,95.2,Samba,37,https://www.vinted.it/items/6543843530-adidas-samba?referrer=catalog,0,6543843530,On Sale,19/06/2025 22:28:25,,4,2
Sandalettes argentées NEUVE,5.95,noemi,40,https://www.vinted.it/items/6543843408-sandalettes-argentees-neuve?referrer=catalog,0,6543843408,On Sale,19/06/2025 22:28:25,,4,2
Vans Pretas,58.45,Vans,38,https://www.vinted.it/items/6543843142-vans-pretas?referrer=catalog,1,6543843142,On Sale,19/06/2025 22:28:25,,4,2
Alpargatas negras,8.05,Local,39,https://www.vinted.it/items/6543843173-alpargatas-negras?referrer=catalog,29,6543843173,On Sale,19/06/2025 22:28:25,,4,2
Chaussures sans talons,13.3,Caprice,39,https://www.vinted.it/items/6543843121-chaussures-sans-talons?referrer=catalog,0,6543843121,On Sale,19/06/2025 22:28:25,,4,2
Basket,16.45,Lacoste,37,https://www.vinted.it/items/6543842607-basket?referrer=catalog,0,6543842607,On Sale,19/06/2025 22:28:25,,4,2
Sandales Leon&Harper,68.95,Leon & Harper,38,https://www.vinted.it/items/6543842283-sandales-leonharper?referrer=catalog,2,6543842283,On Sale,19/06/2025 22:28:25,,4,2
Asics gel NYC x Hidde  - maat 39,126.7,Asics,39,https://www.vinted.it/items/6543841814-asics-gel-nyc-x-hidde-maat-39?referrer=catalog,0,6543841814,On Sale,19/06/2025 22:28:25,,4,2
Très belle chaussures d'été en cuir,26.95,De,41,https://www.vinted.it/items/6543841522-tres-belle-chaussures-dete-en-cuir?referrer=catalog,0,6543841522,On Sale,19/06/2025 22:28:25,,4,2
Vans con fiorellini Nr. 38,11.2,Vans,38,https://www.vinted.it/items/6543841684-vans-con-fiorellini-nr-38?referrer=catalog,0,6543841684,On Sale,19/06/2025 22:28:25,,4,2
Ballerine di seta,146.65,SETA,39,https://www.vinted.it/items/6543841306-ballerine-di-seta?referrer=catalog,0,6543841306,On Sale,19/06/2025 22:28:25,,4,2
Sandalen Größe 38 neu,11.2,No brand,38,https://www.vinted.it/items/6543841090-sandalen-grosse-38-neu?referrer=catalog,2,6543841090,On Sale,19/06/2025 22:28:25,,4,2
Sandales compensées tressées collection actuelle,95.2,Bocage,39,https://www.vinted.it/items/6543841135-sandales-compensees-tressees-collection-actuelle?referrer=catalog,2,6543841135,On Sale,19/06/2025 22:28:25,,4,2
Chaussures Nike dunk panda,37.45,Nike,38,https://www.vinted.it/items/6543709090-chaussures-nike-dunk-panda?referrer=catalog,2,6543709090,On Sale,19/06/2025 22:28:25,,4,2
Deportes nuevos gris y Corinto,21.7,Local,38,https://www.vinted.it/items/6543840831-deportes-nuevos-gris-y-corinto?referrer=catalog,1,6543840831,On Sale,19/06/2025 22:28:25,,4,2
Vans montante,26.95,Vans,36,https://www.vinted.it/items/6543882512-vans-montante?referrer=catalog,0,6543882512,On Sale,19/06/2025 22:28:24,,4,1
Zeppe in rafia Primadonna - taglia 38,19.6,PrimaDonna,38,https://www.vinted.it/items/6543882383-zeppe-in-rafia-primadonna-taglia-38?referrer=catalog,0,6543882383,On Sale,19/06/2025 22:28:24,,4,1
Adidas Gazelle TALLA 41 1/3,72.05,adidas,41,https://www.vinted.it/items/6543882238-adidas-gazelle-talla-41-13?referrer=catalog,0,6543882238,On Sale,19/06/2025 22:28:24,,4,1
Zwarte Muiltjes,11.2,Amisu,41,https://www.vinted.it/items/6543882269-zwarte-muiltjes?referrer=catalog,0,6543882269,On Sale,19/06/2025 22:28:24,,4,1
Basket Nike a⇃ir f⇃orce 1,37.47,Nike,36,https://www.vinted.it/items/6543881911-basket-nike-air-force-1?referrer=catalog,0,6543881911,On Sale,19/06/2025 22:28:24,,4,1
Timberland Sneaker,42.7,Timberland,41.5,https://www.vinted.it/items/6543808479-timberland-sneaker?referrer=catalog,0,6543808479,On Sale,19/06/2025 22:28:24,,4,1
Basket New balance,58.45,New Balance,36,https://www.vinted.it/items/6543881727-basket-new-balance?referrer=catalog,0,6543881727,On Sale,19/06/2025 22:28:24,,4,1
Birkenstock Arizona,74.1,Birkenstock,39,https://www.vinted.it/items/6543881589-birkenstock-arizona?referrer=catalog,0,6543881589,On Sale,19/06/2025 22:28:24,,4,1
Sandalo elegante tacco alto n. 35,7.0,No brand,35,https://www.vinted.it/items/6543881330-sandalo-elegante-tacco-alto-n-35?referrer=catalog,0,6543881330,On Sale,19/06/2025 22:28:24,,4,1
Escarpin doré Anna field,74.2,Anna Field,40,https://www.vinted.it/items/6543881116-escarpin-dore-anna-field?referrer=catalog,0,6543881116,On Sale,19/06/2025 22:28:24,,4,1
Sandalia plana efecto charol Zara,16.45,Zara,41,https://www.vinted.it/items/6543880930-sandalia-plana-efecto-charol-zara?referrer=catalog,0,6543880930,On Sale,19/06/2025 22:28:24,,4,1
Talons aiguilles noir,5.95,JustFab,38,https://www.vinted.it/items/6543881085-talons-aiguilles-noir?referrer=catalog,0,6543881085,On Sale,19/06/2025 22:28:24,,4,1
Mules Vanessa Wu – Taille 41 – Couleur beige – Neuves,37.45,Vanessa Wu,41,https://www.vinted.it/items/6543358576-mules-vanessa-wu-taille-41-couleur-beige-neuves?referrer=catalog,0,6543358576,On Sale,19/06/2025 22:28:24,,4,1
Talons hauts San Marina,26.95,San Marina,39,https://www.vinted.it/items/6500299610-talons-hauts-san-marina?referrer=catalog,0,6500299610,On Sale,19/06/2025 22:28:24,,4,1
Sandales d'été,11.2,ASOS,43,https://www.vinted.it/items/6543880609-sandales-dete?referrer=catalog,0,6543880609,On Sale,19/06/2025 22:28:24,,4,1
Sabot nuovi,9.1,Geox,36,https://www.vinted.it/items/6543880379-sabot-nuovi?referrer=catalog,0,6543880379,On Sale,19/06/2025 22:28:24,,4,1
Scarpe con tacco United Nude,126.7,United Nude,37,https://www.vinted.it/items/6543880237-scarpe-con-tacco-united-nude?referrer=catalog,0,6543880237,On Sale,19/06/2025 22:28:24,,4,1
Sapatos com salto castanho,5.95,No brand,35,https://www.vinted.it/items/6543880164-sapatos-com-salto-castanho?referrer=catalog,0,6543880164,On Sale,19/06/2025 22:28:24,,4,1
Instappers van caprice,42.7,Caprice,42,https://www.vinted.it/items/6543879991-instappers-van-caprice?referrer=catalog,0,6543879991,On Sale,19/06/2025 22:28:24,,4,1
Escarpins Bata bleu,21.7,Bata,40,https://www.vinted.it/items/6543880045-escarpins-bata-bleu?referrer=catalog,0,6543880045,On Sale,19/06/2025 22:28:24,,4,1
Deportivas HOKA,68.95,Hoka,40,https://www.vinted.it/items/6543879540-deportivas-hoka-running?referrer=catalog,0,6543879540,On Sale,19/06/2025 22:28:24,,4,1
Lederen slippers maat 40,19.6,Handmade,40,https://www.vinted.it/items/6543879310-lederen-slippers-maat-40?referrer=catalog,0,6543879310,On Sale,19/06/2025 22:28:24,,4,1
Tacones de Zara,23.8,Zara,39,https://www.vinted.it/items/6543879290-tacones-de-zara?referrer=catalog,0,6543879290,On Sale,19/06/2025 22:28:24,,4,1
Neu Sommer Schuhe Wandernsandalen Sandalen echtes Leder,31.15,Salamander,39,https://www.vinted.it/items/6543878969-neu-sommer-schuhe-wandernsandalen-sandalen-echtes-leder?referrer=catalog,0,6543878969,On Sale,19/06/2025 22:28:24,,4,1
Sandalias Farrutx Talla 39'5,26.95,Farrutx,39.5,https://www.vinted.it/items/6543878948-sandalias-farrutx-talla-395?referrer=catalog,0,6543878948,On Sale,19/06/2025 22:28:24,,4,1
Scarpe nuove,5.95,nessuno,40,https://www.vinted.it/items/6543878800-scarpe-nuove?referrer=catalog,0,6543878800,On Sale,19/06/2025 22:28:24,,4,1
Sandalo bianco argento,19.6,VIA CONDOTTI,37,https://www.vinted.it/items/6543878755-sandalo-bianco-argento?referrer=catalog,0,6543878755,On Sale,19/06/2025 22:28:24,,4,1
Sandale ugg golden glow,68.95,UGG,38,https://www.vinted.it/items/6543075488-sandale-ugg-golden-glow?referrer=catalog,0,6543075488,On Sale,19/06/2025 22:28:24,,4,1
Escarpin beige,21.7,Zara,37,https://www.vinted.it/items/6543877581-escarpin-beige?referrer=catalog,0,6543877581,On Sale,19/06/2025 22:28:24,,4,1
Mules rouges en cuir Artika,32.2,Artika,39,https://www.vinted.it/items/6543877221-mules-rouges-en-cuir-artika?referrer=catalog,0,6543877221,On Sale,19/06/2025 22:28:24,,4,1
Zapatillas new balance 530,58.45,New Balance,37,https://www.vinted.it/items/6543876810-zapatillas-new-balance-530?referrer=catalog,0,6543876810,On Sale,19/06/2025 22:28:24,,4,1
Tacchi heart mind frida,53.2,Frida,39,https://www.vinted.it/items/6543876581-tacchi-heart-mind-frida?referrer=catalog,0,6543876581,On Sale,19/06/2025 22:28:24,,4,1
Swedish Hasbeens Holz Sandalen Riemchen Leder Krillan 38,84.7,Swedish Hasbeens,38,https://www.vinted.it/items/6543876116-swedish-hasbeens-holz-sandalen-riemchen-leder-krillan-38?referrer=catalog,0,6543876116,On Sale,19/06/2025 22:28:24,,4,1
Sneakers,5.95,monroy,40,https://www.vinted.it/items/6543876229-sneakers?referrer=catalog,0,6543876229,On Sale,19/06/2025 22:28:24,,4,1
Alpargatas negras fashion cruzadas 39 lindas,19.6,Fashion,39,https://www.vinted.it/items/6543875772-alpargatas-negras-fashion-cruzadas-39-lindas?referrer=catalog,4,6543875772,On Sale,19/06/2025 22:28:24,,4,1
Adidas spezial,53.2,adidas,39,https://www.vinted.it/items/6543875604-adidas-spezial?referrer=catalog,0,6543875604,On Sale,19/06/2025 22:28:24,,4,1
Chinelos Pull & Bear,23.8,Pull & Bear,36,https://www.vinted.it/items/6543875628-chinelos-pull-bear?referrer=catalog,0,6543875628,On Sale,19/06/2025 22:28:24,,4,1
Toms schoenen W8,37.45,Toms,39,https://www.vinted.it/items/6543875332-toms-schoenen-w8?referrer=catalog,0,6543875332,On Sale,19/06/2025 22:28:24,,4,1
Cute Sneaker mit Satin,16.45,Vintage,38,https://www.vinted.it/items/6543874842-cute-sneaker-mit-satin?referrer=catalog,0,6543874842,On Sale,19/06/2025 22:28:24,,4,1
Chaussures sabot femme,3.85,No brand,37,https://www.vinted.it/items/6543874814-chaussures-sabot-femme?referrer=catalog,0,6543874814,On Sale,19/06/2025 22:28:24,,4,1
Sapatos de cunha Alma en Peña,16.45,Alma,39,https://www.vinted.it/items/6543874531-sapatos-de-cunha-alma-en-pena?referrer=catalog,0,6543874531,On Sale,19/06/2025 22:28:24,,4,1
Scarpa elegante aperta donna Guess,42.7,GUESS,38,https://www.vinted.it/items/6543874165-scarpa-elegante-aperta-donna-guess?referrer=catalog,0,6543874165,On Sale,19/06/2025 22:28:24,,4,1
Sandaaltjes maat 41,21.7,No brand,41,https://www.vinted.it/items/6543874098-sandaaltjes-maat-41?referrer=catalog,1,6543874098,On Sale,19/06/2025 22:28:24,,4,1
Sandalia tacón Menbur,19.6,Menbur,40,https://www.vinted.it/items/6543873305-sandalia-tacon-menbur?referrer=catalog,0,6543873305,On Sale,19/06/2025 22:28:24,,4,1
Streetwear high sole wit zwart maar 40,63.69,COZY,40,https://www.vinted.it/items/6543873237-streetwear-high-sole-wit-zwart-maar-40?referrer=catalog,0,6543873237,On Sale,19/06/2025 22:28:24,,4,1
Chaussures,16.45,Besson,40,https://www.vinted.it/items/6543873229-chaussures?referrer=catalog,0,6543873229,On Sale,19/06/2025 22:19:36,,4,1
Neu Lackleder Kork Plattformschuhe Größe 38,26.95,No brand,38,https://www.vinted.it/items/6543873054-neu-lackleder-kork-plattformschuhe-grosse-38?referrer=catalog,0,6543873054,On Sale,19/06/2025 22:28:24,,4,1
Birkenstock Boston mules,63.7,Birkenstock,38,https://www.vinted.it/items/6543872791-birkenstock-boston-mules?referrer=catalog,1,6543872791,On Sale,,,4,1
Sneaker und Latschen,5.95,diverse,39,https://www.vinted.it/items/6543872742-sneaker-und-latschen?referrer=catalog,0,6543872742,On Sale,19/06/2025 22:28:24,,4,1
Zapatillas new balance 530,58.45,New Balance,38,https://www.vinted.it/items/6543872655-zapatillas-new-balance-530?referrer=catalog,0,6543872655,On Sale,19/06/2025 22:28:24,,4,1
Sandalias mujer,47.95,Hobby,38,https://www.vinted.it/items/6543872241-sandalias-mujer?referrer=catalog,0,6543872241,On Sale,19/06/2025 22:28:24,,4,1
Escarpins texto 39,41.65,Texto,39,https://www.vinted.it/items/6543871975-escarpins-texto-39?referrer=catalog,0,6543871975,On Sale,19/06/2025 22:28:24,,4,1
Alpercatas douradas,16.45,Joalice,39,https://www.vinted.it/items/6543871908-alpercatas-douradas?referrer=catalog,0,6543871908,On Sale,19/06/2025 22:28:24,,4,1
Scarpe trasparenti,7.0,Shein,40.5,https://www.vinted.it/items/6543871793-scarpe-trasparenti?referrer=catalog,0,6543871793,On Sale,19/06/2025 22:28:24,,4,1
Steve Madden Sandals,79.45,Steve Madden,38,https://www.vinted.it/items/6543871782-steve-madden-sandals?referrer=catalog,0,6543871782,On Sale,19/06/2025 22:28:24,,4,1
Tamaris Loafer Slipper Leder,31.15,Tamaris,41,https://www.vinted.it/items/6543871510-tamaris-loafer-slipper-leder-cognac-braun-gold-grosse-41?referrer=catalog,0,6543871510,On Sale,19/06/2025 22:28:24,,4,1
Zapatillas,74.2,New Balance,38,https://www.vinted.it/items/6543871508-zapatillas?referrer=catalog,0,6543871508,On Sale,19/06/2025 22:28:24,,4,1
Sandale à talon fleurs,18.55,New Look,38,https://www.vinted.it/items/6543871321-sandale-a-talon-fleurs?referrer=catalog,0,6543871321,On Sale,19/06/2025 22:28:24,,4,1
Adidas Gazelle Verde Amarillo Ante Zapatillas,68.95,adidas,36,https://www.vinted.it/items/6543870957-adidas-gazelle-verde-amarillo-ante-zapatillas?referrer=catalog,0,6543870957,On Sale,19/06/2025 22:28:24,,4,1
Scarpe con diamanti,3.85,Piazza Italia,39,https://www.vinted.it/items/6543870692-scarpe-con-diamanti?referrer=catalog,0,6543870692,On Sale,19/06/2025 22:28:24,,4,1
Sandales wrenlie fisherman en cuir grizzly,116.2,Dr. Martens,40,https://www.vinted.it/items/6543870671-sandales-wrenlie-fisherman-en-cuir-grizzly?referrer=catalog,0,6543870671,On Sale,19/06/2025 22:28:24,,4,1
Claquettes,14.35,No brand,38,https://www.vinted.it/items/6543870242-claquettes?referrer=catalog,1,6543870242,On Sale,19/06/2025 22:28:24,,4,1
Ballerine classiche,11.2,No brand,40,https://www.vinted.it/items/6543866817-ballerine-classiche?referrer=catalog,0,6543866817,On Sale,19/06/2025 22:28:24,,4,1
Botas doradas para fiesta,5.95,Shein,39,https://www.vinted.it/items/6543869121-botas-doradas-para-fiesta?referrer=catalog,0,6543869121,On Sale,19/06/2025 22:28:24,,4,1
talon noir,8.05,Primark,38,https://www.vinted.it/items/6543869112-talon-noir?referrer=catalog,0,6543869112,On Sale,19/06/2025 22:28:24,,4,1
Sandalias hippies,4.9,CLOWSE,40,https://www.vinted.it/items/6543868664-sandalias-hippies?referrer=catalog,0,6543868664,Sold,,,4,1
Sandales femme à talon compensé marron - taille 36 – U collection,13.83,U Collection,36,https://www.vinted.it/items/6543868420-sandales-femme-a-talon-compense-marron-taille-36-u-collection?referrer=catalog,0,6543868420,On Sale,19/06/2025 22:28:24,,4,1
Chaussures extérieur moumoute,3.85,No brand,36.5,https://www.vinted.it/items/6543867738-chaussures-exterieur-moumoute?referrer=catalog,0,6543867738,On Sale,19/06/2025 22:28:24,,4,1
Chaussure,47.95,Softinos,36,https://www.vinted.it/items/6543867082-chaussure?referrer=catalog,0,6543867082,On Sale,19/06/2025 22:28:24,,4,1
Sapatilhas brancas da puma,32.2,Puma,37,https://www.vinted.it/items/6543866656-sapatilhas-brancas-da-puma?referrer=catalog,0,6543866656,On Sale,19/06/2025 22:28:24,,4,1
Zapatillas new balance 530,58.45,New Balance,38.5,https://www.vinted.it/items/6543866366-zapatillas-new-balance-530?referrer=catalog,0,6543866366,On Sale,19/06/2025 22:28:24,,4,1
Sandale noire,15.4,Cube,39,https://www.vinted.it/items/6543866135-sandale-noire?referrer=catalog,0,6543866135,On Sale,19/06/2025 22:28:24,,4,1
Chaussures pour marcher dans l’eau,5.95,Speedo,38,https://www.vinted.it/items/6543865250-chaussures-pour-marcher-dans-leau?referrer=catalog,0,6543865250,On Sale,19/06/2025 22:28:24,,4,1
Semerdjian doré,137.2,Semerdjian,38,https://www.vinted.it/items/6543865004-semerdjian-dore?referrer=catalog,1,6543865004,On Sale,19/06/2025 22:28:24,,4,1
Talon compensé,16.45,No brand,37,https://www.vinted.it/items/6543864938-talon-compense?referrer=catalog,0,6543864938,On Sale,19/06/2025 22:28:24,,4,1
Birkenstock Gizeh Braided,84.7,Birkenstock,43,https://www.vinted.it/items/6543864862-birkenstock-gizeh-braided?referrer=catalog,0,6543864862,On Sale,19/06/2025 22:28:24,,4,1
Sandalias zara,30.63,Zara,38,https://www.vinted.it/items/6543864716-sandalias-zara?referrer=catalog,0,6543864716,On Sale,19/06/2025 22:28:24,,4,1
Sandales neuves 36 Primark,9.1,Primark,36,https://www.vinted.it/items/6543864232-sandales-neuves-36-primark?referrer=catalog,0,6543864232,On Sale,19/06/2025 22:28:24,,4,1
Adidas Gazelle TALLA 40,71.05,adidas,40,https://www.vinted.it/items/6543864227-adidas-gazelle-talla-40?referrer=catalog,0,6543864227,On Sale,19/06/2025 22:28:24,,4,1
Furiezza,23.8,Furiezza,39,https://www.vinted.it/items/6543864183-furiezza-sapatos-de-cerimonia?referrer=catalog,0,6543864183,On Sale,19/06/2025 22:28:24,,4,1
Sabot femme,5.95,No brand,38,https://www.vinted.it/items/6543859999-sabot-femme?referrer=catalog,0,6543859999,On Sale,19/06/2025 22:28:24,,4,1
Adidas spezial,63.6,adidas,40,https://www.vinted.it/items/6543863815-adidas-spezial?referrer=catalog,0,6543863815,On Sale,19/06/2025 22:28:24,,4,1
Tacones nuevos,23.8,Zara,37,https://www.vinted.it/items/6543863976-tacones-nuevos?referrer=catalog,1,6543863976,On Sale,19/06/2025 22:28:24,,4,1
Adidas gazelle nuevas,39.13,Gazelle,39,https://www.vinted.it/items/6543863892-adidas-gazelle-nuevas?referrer=catalog,0,6543863892,On Sale,19/06/2025 22:28:24,,4,1
Basket Nike a⇃ir f⇃orce 1,37.57,Nike,36.5,https://www.vinted.it/items/6543863770-basket-nike-air-force-1?referrer=catalog,1,6543863770,On Sale,19/06/2025 22:19:36,,4,1
Sandali,15.4,Moda Alice,37,https://www.vinted.it/items/6543863401-sandali?referrer=catalog,0,6543863401,On Sale,19/06/2025 22:28:24,,4,1
Tacco trasparente,7.0,Shein,40,https://www.vinted.it/items/6543862946-tacco-trasparente?referrer=catalog,0,6543862946,On Sale,19/06/2025 22:28:24,,4,1
Sandali,9.1,Shein,41,https://www.vinted.it/items/6543862981-sandali?referrer=catalog,0,6543862981,On Sale,19/06/2025 22:28:24,,4,1
Tongs coquette noeud,37.45,No brand,38,https://www.vinted.it/items/6543862375-tongs-coquette-noeud?referrer=catalog,1,6543862375,On Sale,19/06/2025 22:28:24,,4,1
Bitkenstock Kyoto Gr.41 normale Weite,115.15,Birkenstock,41,https://www.vinted.it/items/6543862444-bitkenstock-kyoto-gr41-normale-weite?referrer=catalog,1,6543862444,On Sale,19/06/2025 22:28:24,,4,1
Sandalias esparto,21.7,Stradivarius,41,https://www.vinted.it/items/6543861917-sandalias-esparto?referrer=catalog,0,6543861917,On Sale,19/06/2025 22:28:24,,4,1
Chaussure d eau mixte Arena,5.95,Arena,39,https://www.vinted.it/items/6543847253-chaussure-d-eau-mixte-arena?referrer=catalog,0,6543847253,On Sale,19/06/2025 22:28:24,,4,1
Zapatillas new balance 530,58.45,New Balance,40,https://www.vinted.it/items/6543861546-zapatillas-new-balance-530?referrer=catalog,0,6543861546,On Sale,19/06/2025 22:28:24,,4,1
Hausschuhe,8.05,Hofer,39,https://www.vinted.it/items/6543861422-hausschuhe?referrer=catalog,0,6543861422,On Sale,19/06/2025 22:28:24,,4,1
Zara hakken,11.2,Zara,36,https://www.vinted.it/items/6543861429-zara-hakken?referrer=catalog,0,6543861429,On Sale,19/06/2025 22:28:24,,4,1
Sandales à talons blanches neuves 39,13.3,Jolie,39,https://www.vinted.it/items/6543861232-sandales-a-talons-blanches-neuves-39?referrer=catalog,0,6543861232,On Sale,19/06/2025 22:28:24,,4,1
Marginea drumului alb,59.16,Veja,39,https://www.vinted.it/items/6543786204-marginea-drumului-alb?referrer=catalog,3,6543786204,On Sale,19/06/2025 22:28:25,,5,8
Marginea drumului alb,59.16,Veja,37,https://www.vinted.it/items/6543777560-marginea-drumului-alb?referrer=catalog,1,6543777560,On Sale,19/06/2025 22:28:25,,5,8
Adidas spezial,47.95,adidas,36,https://www.vinted.it/items/6543772942-adidas-spezial?referrer=catalog,0,6543772942,On Sale,19/06/2025 22:28:25,,5,8
Bottines Christian Louboutin So Kate,663.0,Christian Louboutin,38.5,https://www.vinted.it/items/6543811276-bottines-christian-louboutin-so-kate?referrer=catalog,1,6543811276,On Sale,19/06/2025 22:28:25,,5,7
Talons,9.1,Cink-Me,39,https://www.vinted.it/items/6543811219-talons?referrer=catalog,1,6543811219,On Sale,19/06/2025 22:28:25,,5,7
Mule femme,13.3,Shein,39,https://www.vinted.it/items/6543810932-mule-femme?referrer=catalog,1,6543810932,On Sale,19/06/2025 22:28:25,,5,7
Zapatos planos,21.7,Stradivarius,38,https://www.vinted.it/items/6543810277-zapatos-planos?referrer=catalog,1,6543810277,On Sale,19/06/2025 22:28:25,,5,7
Escarpin,7.0,Pimkie,37,https://www.vinted.it/items/6543809943-escarpin?referrer=catalog,1,6543809943,On Sale,19/06/2025 22:28:25,,5,7
Beige Damenschuhe,16.45,Anna Field,37,https://www.vinted.it/items/6543809277-beige-damenschuhe?referrer=catalog,1,6543809277,On Sale,19/06/2025 22:28:25,,5,7
Sandales Noelie Sézane,145.6,Sézane,40,https://www.vinted.it/items/6543808457-sandales-noelie-sezane?referrer=catalog,2,6543808457,On Sale,19/06/2025 22:28:25,,5,7
